web-scraper-order,web-scraper-start-url,category,category-href,sub-category,sub-category-href,product-link,product-link-href,name,price,description,img-src
1720549610-388,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Tiempo Legend 10 Pro FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/tiempo-legend-10-pro-fg-low-top-football-boot-GkPWJC/DV4333-601,Nike Tiempo Legend 10 Pro,$190,"Serious about your game? We make Pro boots for those looking to take their game to the next level. Injected with pastel pinks and crowned with a metallic Swoosh design, this special edition of the Legend 10 is inspired by what the pros wear for the world's biggest tournaments, where their brilliance takes centre stage. With some of Nike's greatest innovations, like FlyTouch Pro for touch for all conditions, you have a boot ready for personal brilliance.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/5281b5b3-aec0-445f-ba92-32b81988e95c/tiempo-legend-10-pro-fg-low-top-football-boot-GkPWJC.png"
1720549613-388,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Mercurial Vapor 15 Academy MG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/mercurial-vapor-15-academy-mg-low-top-football-boot-TmVVRN/DJ5631-601,Nike Mercurial Vapor 15 Academy,$120,"We make Academy boots for those looking to take their game to the next level. Injected with pastel pinks and crowned with a metallic Swoosh design, this special edition of the Vapor 15 is inspired by what the pros wear for the world's biggest tournaments, where their brilliance takes centre stage. Add in an Air Zoom unit for speed and you have a boot ready for your moments of greatness.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/13945817-d8fd-4ccf-9084-740b0fd657f4/mercurial-vapor-15-academy-mg-low-top-football-boot-TmVVRN.png"
1720549613-389,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Mercurial Vapor 15 Academy MG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/mercurial-vapor-15-academy-mg-low-top-football-boot-TmVVRN/DJ5631-601,Nike Mercurial Vapor 15 Academy,$120,"We make Academy boots for those looking to take their game to the next level. Injected with pastel pinks and crowned with a metallic Swoosh design, this special edition of the Vapor 15 is inspired by what the pros wear for the world's biggest tournaments, where their brilliance takes centre stage. Add in an Air Zoom unit for speed and you have a boot ready for your moments of greatness.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/13945817-d8fd-4ccf-9084-740b0fd657f4/mercurial-vapor-15-academy-mg-low-top-football-boot-TmVVRN.png"
1720549616-389,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Mercurial Superfly 9 Academy MG High-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/mercurial-superfly-9-academy-mg-high-top-football-boot-RTlCdM/DJ5625-601,Nike Mercurial Superfly 9 Academy,$135,"We make Academy boots for those looking to take their game to the next level. Injected with pastel pinks and crowned with a metallic Swoosh design, this special edition of the Superfly 9 is inspired by what the pros wear for the world's biggest tournaments, where their brilliance takes centre stage. Add in an Air Zoom unit for speed and you have a boot ready for your moments of greatness.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f78593e7-787c-4733-b2ee-a1d4d95818b6/mercurial-superfly-9-academy-mg-high-top-football-boot-RTlCdM.png"
1720549616-390,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Mercurial Superfly 9 Academy MG High-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/mercurial-superfly-9-academy-mg-high-top-football-boot-RTlCdM/DJ5625-601,Nike Mercurial Superfly 9 Academy,$135,"We make Academy boots for those looking to take their game to the next level. Injected with pastel pinks and crowned with a metallic Swoosh design, this special edition of the Superfly 9 is inspired by what the pros wear for the world's biggest tournaments, where their brilliance takes centre stage. Add in an Air Zoom unit for speed and you have a boot ready for your moments of greatness.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f78593e7-787c-4733-b2ee-a1d4d95818b6/mercurial-superfly-9-academy-mg-high-top-football-boot-RTlCdM.png"
1720549618-391,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Tiempo Legend 10 Elite FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/tiempo-legend-10-elite-fg-low-top-football-boot-R9CLXt/DV4328-601,Nike Tiempo Legend 10 Elite,$310,We make Elite football boots for those obsessed with the game. This special-edition Legend 10 is no exception. Its Pastel Pink and special textured Swoosh design will be on the feet of the best players as they take to the pitch of the world's biggest tournaments. Add in FlyTouch Plus for exceptional touch and you have a championship-level boot ready for personal brilliance.,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/119066de-4557-4d7a-b32d-7ea7f53c7658/tiempo-legend-10-elite-fg-low-top-football-boot-R9CLXt.png"
1720549619-390,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Tiempo Legend 10 Elite FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/tiempo-legend-10-elite-fg-low-top-football-boot-R9CLXt/DV4328-601,Nike Tiempo Legend 10 Elite,$310,We make Elite football boots for those obsessed with the game. This special-edition Legend 10 is no exception. Its Pastel Pink and special textured Swoosh design will be on the feet of the best players as they take to the pitch of the world's biggest tournaments. Add in FlyTouch Plus for exceptional touch and you have a championship-level boot ready for personal brilliance.,"https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/119066de-4557-4d7a-b32d-7ea7f53c7658/tiempo-legend-10-elite-fg-low-top-football-boot-R9CLXt.png"
1720549621-391,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Pro FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-pro-fg-low-top-football-boot-TrnChk/FJ2563-600,Nike Phantom GX 2 Pro,$210,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go and finish the job in the Phantom GX 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction helping guide your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2186c3fc-58da-487d-b27b-9164d13774bf/phantom-gx-2-pro-fg-low-top-football-boot-TrnChk.png"
1720549621-392,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Pro FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-pro-fg-low-top-football-boot-TrnChk/FJ2563-600,Nike Phantom GX 2 Pro,$210,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go and finish the job in the Phantom GX 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction helping guide your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/2186c3fc-58da-487d-b27b-9164d13774bf/phantom-gx-2-pro-fg-low-top-football-boot-TrnChk.png"
1720549623-393,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Pro AG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-pro-ag-low-top-football-boot-mCzbh1/FJ2582-600,Nike Phantom GX 2 Pro,$210,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go and finish the job in the Phantom GX 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction guiding your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08e9e429-fa31-4a75-a954-bd538cf0fd06/phantom-gx-2-pro-ag-low-top-football-boot-mCzbh1.png"
1720549624-392,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Pro AG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-pro-ag-low-top-football-boot-mCzbh1/FJ2582-600,Nike Phantom GX 2 Pro,$210,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go and finish the job in the Phantom GX 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction guiding your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/08e9e429-fa31-4a75-a954-bd538cf0fd06/phantom-gx-2-pro-ag-low-top-football-boot-mCzbh1.png"
1720549627-393,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom Luna 2 Pro FG High-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-luna-2-pro-fg-high-top-football-boot-zqz87r/FJ2575-600,Nike Phantom Luna 2 Pro,$225,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom Luna 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction to help guide your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9b5b2e67-f0d3-4177-b703-ceeeaeddaac4/phantom-luna-2-pro-fg-high-top-football-boot-zqz87r.png"
1720549627-394,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom Luna 2 Pro FG High-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-luna-2-pro-fg-high-top-football-boot-zqz87r/FJ2575-600,Nike Phantom Luna 2 Pro,$225,"Serious about your game? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom Luna 2 Pro. Take your skills to the next level with some of Nike's greatest innovations, like a stretchy Flyknit upper and Nike Cyclone 360 traction to help guide your unscripted agility.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/9b5b2e67-f0d3-4177-b703-ceeeaeddaac4/phantom-luna-2-pro-fg-high-top-football-boot-zqz87r.png"
1720549629-395,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Elite AG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-elite-ag-low-top-football-boot-xqJNzh/FJ2554-600,Nike Phantom GX 2 Elite,$340,"Obsessed with perfecting your craft? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom GX 2 Elite. Revolutionary Nike Gripknit covers the striking area of the boot while Nike Cyclone 360 traction helps guide your unscripted agility. We design Elite boots for you and the world's biggest stars to give you high-level quality, because you demand greatness from yourself and your footwear.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f2c76f83-1002-4f56-9ad7-b4a078bd0e65/phantom-gx-2-elite-ag-low-top-football-boot-xqJNzh.png"
1720549630-394,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Elite AG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-elite-ag-low-top-football-boot-xqJNzh/FJ2554-600,Nike Phantom GX 2 Elite,$340,"Obsessed with perfecting your craft? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom GX 2 Elite. Revolutionary Nike Gripknit covers the striking area of the boot while Nike Cyclone 360 traction helps guide your unscripted agility. We design Elite boots for you and the world's biggest stars to give you high-level quality, because you demand greatness from yourself and your footwear.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/f2c76f83-1002-4f56-9ad7-b4a078bd0e65/phantom-gx-2-elite-ag-low-top-football-boot-xqJNzh.png"
1720549632-396,https://www.nike.com/ca/men,Shoes,https://www.nike.com/ca/w/mens-shoes-nik1zy7ok,Football,https://www.nike.com/ca/w/mens-football-shoes-1gdj0znik1zy7ok,"<img alt=""Nike Phantom GX 2 Elite FG Low-Top Football Boot"" class=""product-card__hero-image css-1fxh5tw"" height=""400"" loading=""lazy"" width=""400""/>",https://www.nike.com/ca/t/phantom-gx-2-elite-fg-low-top-football-boot-bxntVZ/FJ2559-600,Nike Phantom GX 2 Elite,$340,"Obsessed with perfecting your craft? We made this for you. In the middle of the storm, with chaos swirling all around you, you've calmly found the final third of the pitch, thanks to your uncanny mix of on-ball guile and grace. Go finish the job in the Phantom GX 2 Elite. We design Elite boots for you and the world's biggest stars to give you high-level quality, because you demand greatness from yourself and your footwear.","https://static.nike.com/a/images/t_PDP_1728_v1/f_auto,q_auto:eco/d1b9ef49-9475-4cf5-bbd8-0deca1036bf7/phantom-gx-2-elite-fg-low-top-football-boot-bxntVZ.png"
